ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),distance_km
0x13ad ,INDORES18DEL01 ,NaN ,NaN ,22.753839,75.897429,22.763838,75.907429,11/3/2022,10:45:00,10:55:00,conditions Windy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 29,2.112
0xe235 ,ALHRES19DEL03 ,28,4.6,25.457116,81.859682,25.597116,81.999682,14-02-2022,23:45:00,0:00:00,conditions Cloudy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 23,36.1489
0x3afb ,MUMRES11DEL03 ,35,4.9,18.994237,72.825553,19.024237,72.855553,15-03-2022,20:35:00,20:45:00,conditions Sunny,Jam ,2,Snack ,electric_scooter ,0,No ,Urban ,(min) 19,7.1151
0x2a17 ,VADRES05DEL01 ,28,4.5,22.310526,73.170937,22.320526,73.180937,1/4/2022,8:20:00,8:25:00,conditions Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 24,2.3973
0xd324 ,BHPRES08DEL01 ,25,4.8,23.232537,77.429845,23.272537,77.469845,17-02-2022,16:25:00,16:30:00,conditions Stormy,Medium ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 21,9.4834
0x564d ,RANCHIRES20DEL01 ,37,4.7,23.39925,85.390464,23.50925,85.500464,27-03-2022,21:40:00,21:50:00,conditions Fog,Jam ,0,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 45,17.3052
0x5715 ,PUNERES20DEL02 ,34,4.6,18.592718,73.773572,18.642718,73.823572,17-03-2022,23:25:00,23:30:00,conditions Fog,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 19,10.2948
0x9376 ,MUMRES15DEL01 ,35,4.7,19.176269,72.836721,19.216269,72.876721,28-03-2022,14:50:00,15:05:00,conditions Sunny,High ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 21,8.092
0xa0db ,BANGRES17DEL02 ,36,3.6,12.972532,77.608179,13.102532,77.738179,27-03-2022,17:25:00,17:30:00,conditions Windy,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 34,27.0781
0xbc54 ,RANCHIRES19DEL01 ,26,4.4,23.333017,85.3172,23.373017,85.3572,9/3/2022,15:00:00,15:15:00,conditions Stormy,High ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 34,7.7005
0x4713 ,CHENRES13DEL01 ,26,4.7,13.027018,80.254791,13.097018,80.324791,31-03-2022,21:25:00,21:35:00,conditions Cloudy,Jam ,0,Snack ,motorcycle ,1,Yes ,Urban ,(min) 48,12.2808
0x8ad2 ,JAPRES16DEL01 ,31,4.7,26.849596,75.800512,26.889596,75.840512,24-03-2022,13:15:00,13:20:00,conditions Cloudy,High ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 29,7.5289
0xdcce ,KNPRES07DEL03 ,22,5,26.472001,80.354002,26.612001,80.494002,16-02-2022,17:15:00,17:25:00,conditions Fog,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 27,28.3958
0x3b01 ,MUMRES03DEL01 ,21,4.9,19.22384,72.841347,19.29384,72.911347,23-03-2022,21:00:00,21:15:00,conditions Sandstorms,Jam ,2,Meal ,motorcycle ,1,No ,Urban ,(min) 24,19.2614
0x43d2 ,JAPRES19DEL01 ,25,4.8,26.913726,75.75282,27.023726,75.86282,10/3/2022,19:10:00,19:25:00,conditions Sunny,Jam ,1,Buffet ,scooter ,0,No ,NaN ,(min) 10,26.4899
0x759c ,BANGRES16DEL03 ,20,4.9,13.029198,77.570997,13.059198,77.600997,19-03-2022,18:55:00,19:10:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 14,6.9647
0x8b62 ,RANCHIRES17DEL03 ,30,4.8,23.374878,85.335739,23.434878,85.395739,7/3/2022,18:10:00,18:15:00,conditions Cloudy,Medium ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 17,14.1005
0x83e5 ,CHENRES09DEL01 ,21,4.1,13.044694,80.26147,13.154694,80.37147,10/3/2022,20:40:00,20:55:00,conditions Cloudy,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 33,17.3914
0x66be ,RANCHIRES13DEL01 ,22,4.7,23.374989,85.335486,23.414989,85.375486,28-03-2022,14:35:00,14:50:00,conditions Sandstorms,High ,1,Meal ,motorcycle ,0,No ,Urban ,(min) 19,8.9267
0x978f ,HYDRES16DEL01 ,39,4.6,17.440827,78.393391,17.480827,78.433391,1/3/2022,15:50:00,16:00:00,conditions Fog,Medium ,2,Buffet ,motorcycle ,1,No ,Urban ,(min) 16,9.3479
0x8da7 ,BANGRES02DEL02 ,36,4.7,12.970221,77.645396,13.050221,77.725396,4/3/2022,23:55:00,0:00:00,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 22,15.6684
0x44c2 ,PUNERES05DEL01 ,34,4.4,18.543626,73.905101,18.553626,73.915101,3/4/2022,11:20:00,11:25:00,conditions Cloudy,High ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 35,2.7608
0xbbf ,SURRES08DEL02 ,NaN ,NaN ,21.173343,72.792731,21.193343,72.812731,30-03-2022,NaN ,10:55:00,conditions Sandstorms,Low ,1,Snack ,scooter ,1,No ,Urban ,(min) 17,3.9475
0x37a4 ,MUMRES04DEL01 ,39,4.2,19.254567,72.848923,19.364567,72.958923,18-03-2022,17:55:00,18:00:00,conditions Windy,Medium ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 34,35.4377
0xdb88 ,AURGRES12DEL02 ,25,4.7,19.879631,75.323403,19.959631,75.403403,12/2/2022,23:35:00,23:50:00,conditions Stormy,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 15,15.3022
0x4a8c ,BANGRES09DEL02 ,27,4.7,12.934179,77.615797,12.984179,77.665797,19-03-2022,21:25:00,21:35:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29,11.6388
0x6a56 ,VADRES010DEL01 ,34,4.9,22.310329,73.169083,22.320329,73.179083,1/4/2022,8:20:00,8:25:00,conditions Sunny,Low ,1,Meal ,scooter ,1,No ,Urban ,(min) 13,3.3697
0x6837 ,INDORES18DEL03 ,24,4.7,22.753839,75.897429,22.843839,75.987429,2/4/2022,19:45:00,19:55:00,conditions Windy,Jam ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 28,17.6242
0xad2b ,RANCHIRES18DEL02 ,30,4.1,23.351489,85.324253,23.481489,85.454253,29-03-2022,22:00:00,22:10:00,conditions Sandstorms,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 41,21.5335
0x7f20 ,PUNERES15DEL03 ,23,4.6,18.636215,73.751081,18.696215,73.811081,19-03-2022,21:10:00,21:20:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 16,14.7688
0x685e ,CHENRES01DEL02 ,25,4.8,13.005801,80.250744,13.025801,80.270744,17-03-2022,8:30:00,8:35:00,conditions Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 21,4.5197
0x628f ,MYSRES06DEL02 ,26,4.9,12.323994,76.626167,12.453994,76.756167,31-03-2022,21:15:00,21:25:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29,25.0083
0x5408 ,CHENRES13DEL01 ,22,4.6,13.027018,80.254791,13.067018,80.294791,3/3/2022,14:45:00,15:00:00,conditions Fog,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 25,9.0141
0xfba ,HYDRES19DEL01 ,23,4.7,17.458998,78.500366,17.568998,78.610366,25-03-2022,20:10:00,20:15:00,conditions Sandstorms,Jam ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 22,21.7153
0x9fb0 ,PUNERES08DEL03 ,20,4.7,18.53408,73.89852,18.62408,73.98852,31-03-2022,18:15:00,18:30:00,conditions Sandstorms,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 27,19.2611
0x4e72 ,PUNERES18DEL01 ,22,4,18.593481,73.785901,18.663481,73.855901,20-03-2022,21:20:00,21:25:00,conditions Fog,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 31,14.1376
0xa138 ,BANGRES02DEL03 ,22,4.7,12.970221,77.645396,13.030221,77.705396,26-03-2022,17:55:00,18:10:00,conditions Sandstorms,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 26,11.4147
0xafa0 ,SURRES19DEL03 ,36,4.7,21.149669,72.772629,21.239669,72.862629,31-03-2022,19:40:00,19:50:00,conditions Sunny,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 28,19.0944
0xc1b0 ,KOLRES01DEL02 ,25,5,22.514688,88.393294,22.564688,88.443294,17-02-2022,17:10:00,17:25:00,conditions Fog,Medium ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 16,13.1079
0x39ab ,MYSRES11DEL02 ,31,4.7,12.323225,76.630028,12.373225,76.680028,13-03-2022,17:40:00,17:55:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 26,13.3941
0x42ab ,RANCHIRES01DEL03 ,21,4.7,23.416792,85.316842,23.506792,85.406842,2/4/2022,17:15:00,17:20:00,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 30,17.4188
0x13c9 ,COIMBRES20DEL02 ,33,4.7,10.994136,76.963303,11.074136,77.043303,16-03-2022,18:20:00,18:35:00,conditions Sandstorms,Medium ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,(min) 23,16.5589
0x1767 ,COIMBRES19DEL03 ,25,4.8,11.022298,76.998349,11.082298,77.058349,30-03-2022,21:45:00,22:00:00,conditions Cloudy,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 31,12.8077
0xab1a ,PUNERES07DEL03 ,26,4.7,18.546947,73.900626,18.576947,73.930626,17-03-2022,19:55:00,20:05:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1,No ,Urban ,(min) 15,7.2258
0xb8b ,PUNERES010DEL03 ,32,4.8,18.539299,73.897902,18.599299,73.957902,30-03-2022,18:15:00,18:25:00,conditions Sunny,Medium ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 21,13.7183
0x5f69 ,JAPRES13DEL02 ,37,5,26.846156,75.8023,26.896156,75.8523,3/3/2022,21:20:00,21:25:00,conditions Stormy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 30,10.0689
0x22b4 ,JAPRES15DEL02 ,35,4.8,26.891191,75.802083,26.971191,75.882083,2/4/2022,18:40:00,18:50:00,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 31,16.3669
0xa0ef ,VADRES03DEL03 ,25,4.6,22.32,73.17,22.41,73.26,18-03-2022,17:50:00,18:00:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 16,18.0693
0xd0a7 ,ALHRES08DEL01 ,28,4.8,25.450329,81.834279,25.460329,81.844279,15-02-2022,8:55:00,9:00:00,conditions Sunny,Low ,1,Drinks ,scooter ,1,No ,Urban ,(min) 20,2.7815
0x3327 ,HYDRES13DEL02 ,33,4.7,17.431477,78.40035,17.561477,78.53035,2/3/2022,20:20:00,20:30:00,conditions Sunny,Jam ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 26,27.9352
0x2fc0 ,MYSRES17DEL03 ,21,4.5,12.326356,76.619103,12.416356,76.709103,6/4/2022,23:55:00,0:05:00,conditions Stormy,Low ,2,Buffet ,scooter ,0,No ,Urban ,(min) 12,18.2671
0xaa69 ,BANGRES03DEL03 ,31,4.7,12.979166,77.640709,13.039166,77.700709,5/3/2022,17:50:00,18:00:00,conditions Sunny,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 15,12.0884
0x5be2 ,SURRES09DEL01 ,27,4.1,21.175975,72.795503,21.285975,72.905503,4/4/2022,17:55:00,18:05:00,conditions Cloudy,Medium ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 37,21.4141
0xd745 ,GOARES09DEL03 ,29,4.6,15.303897,73.914336,15.333897,73.944336,13-02-2022,17:10:00,17:15:00,conditions Sunny,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 12,8.297
0x52fa ,CHENRES07DEL03 ,26,4.9,13.081878,80.248519,13.171878,80.338519,16-03-2022,20:35:00,20:40:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,0,No ,Urban ,(min) 35,16.8619
0x47a4 ,COIMBRES03DEL02 ,23,4.5,11.025083,77.015393,11.045083,77.035393,3/3/2022,10:30:00,10:35:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 22,5.1121
0x2982 ,MUMRES05DEL03 ,26,4.8,18.927584,72.832585,18.987584,72.892585,30-03-2022,18:35:00,18:45:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 24,41.3469
0x5acf ,COIMBRES04DEL03 ,20,4.7,11.024839,77.007003,11.114839,77.097003,10/3/2022,18:15:00,18:20:00,conditions Stormy,Medium ,2,Drinks ,scooter ,0,No ,Urban ,(min) 29,22.0882
0x5baa ,PUNERES08DEL01 ,31,4.1,18.53408,73.89852,18.64408,74.00852,25-03-2022,19:40:00,19:45:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,2,No ,Urban ,(min) 39,22.4474
0x103d ,MUMRES05DEL02 ,36,4.8,18.927584,72.832585,19.057584,72.962585,4/4/2022,20:45:00,20:50:00,conditions Sunny,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 29,27.7614
0x697f ,RANCHIRES07DEL03 ,36,4.2,23.359407,85.325055,23.389407,85.355055,28-03-2022,19:55:00,20:10:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,1,Yes ,Urban ,(min) 43,7.0444
0x3eeb ,VADRES010DEL02 ,23,4.9,22.310329,73.169083,22.440329,73.299083,2/3/2022,23:55:00,0:00:00,conditions Sunny,Low ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 23,23.4691
0x3007 ,PUNERES20DEL02 ,29,4.9,18.592718,73.773572,18.672718,73.853572,4/4/2022,20:40:00,20:55:00,conditions Sunny,Jam ,2,Drinks ,scooter ,1,No ,Urban ,(min) 22,17.837
0x763c ,MYSRES20DEL03 ,22,4.8,12.337978,76.616792,12.367978,76.646792,19-03-2022,19:15:00,19:20:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 16,7.2791
0x23f3 ,SURRES04DEL03 ,33,4,21.173493,72.801953,21.263493,72.891953,4/3/2022,23:35:00,23:45:00,conditions Cloudy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 36,18.6939
0x2f64 ,PUNERES07DEL02 ,39,4.7,18.546947,73.900626,18.676947,74.030626,4/4/2022,21:40:00,21:55:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 38,27.279
0x9160 ,INDORES02DEL03 ,33,4.2,22.651847,75.881991,22.711847,75.941991,17-03-2022,19:45:00,19:50:00,conditions Stormy,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 33,12.4081
0xcafd ,KNPRES02DEL02 ,23,4.8,26.471617,80.313564,26.551617,80.393564,16-02-2022,22:25:00,22:35:00,conditions Fog,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 28,19.715
0xda94 ,AGRRES13DEL01 ,28,5,27.159795,78.04299,27.169795,78.05299,17-02-2022,11:10:00,11:25:00,conditions Fog,High ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 26,4.0301
0x3efe ,INDORES18DEL01 ,38,4.6,22.753839,75.897429,22.823839,75.967429,31-03-2022,18:10:00,18:20:00,conditions Windy,Medium ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 20,13.5729
0x540b ,BANGRES08DEL01 ,32,4.6,12.906229,77.596791,12.946229,77.636791,3/3/2022,14:55:00,15:10:00,conditions Windy,High ,1,Drinks ,scooter ,1,No ,NaN ,(min) 25,8.4256
0x75e8 ,MUMRES08DEL03 ,35,4.6,19.065838,72.832658,19.125838,72.892658,26-03-2022,23:30:00,23:35:00,conditions Fog,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 20,14.7643
0xd4c8 ,DEHRES19DEL02 ,39,4.9,30.372202,78.077151,30.452202,78.157151,16-02-2022,22:40:00,22:45:00,conditions Sandstorms,Low ,2,Snack ,scooter ,NaN ,No ,Metropolitian ,(min) 15,32.2421
0x812f ,PUNERES07DEL03 ,21,4.9,18.546947,73.900626,18.576947,73.930626,5/3/2022,19:25:00,19:40:00,conditions Cloudy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 28,7.2258
0xb12 ,RANCHIRES19DEL01 ,32,4.7,23.333017,85.3172,23.403017,85.3872,20-03-2022,23:10:00,23:25:00,conditions Stormy,Low ,2,Drinks ,electric_scooter ,0,No ,Urban ,(min) 27,12.8131
0xd0b7 ,KOCRES18DEL01 ,32,4.6,9.957144,76.296783,10.067144,76.406783,16-02-2022,21:40:00,21:55:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,3,No ,Metropolitian ,(min) 49,24.3915
0xc83e ,DEHRES09DEL03 ,31,4.6,30.332735,78.054222,30.422735,78.144222,16-02-2022,21:15:00,21:30:00,conditions Fog,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 35,19.4815
0x9dd3 ,VADRES05DEL02 ,32,4.5,22.310526,73.170937,22.330526,73.190937,19-03-2022,10:20:00,10:35:00,conditions Cloudy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 15,3.9865
0x538a ,MYSRES01DEL02 ,22,4.8,12.311072,76.654878,12.361072,76.704878,30-03-2022,23:10:00,23:15:00,conditions Sandstorms,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 12,9.9356
0x3b1c ,PUNERES07DEL02 ,24,4.6,18.546947,73.900626,18.596947,73.950626,19-03-2022,20:50:00,21:00:00,conditions Windy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 25,12.0003
0x321c ,INDORES16DEL01 ,28,4.4,22.744648,75.894377,22.814648,75.964377,29-03-2022,17:55:00,18:10:00,conditions Cloudy,Medium ,2,Buffet ,electric_scooter ,2,No ,Metropolitian ,(min) 38,14.2976
0xa68e ,JAPRES04DEL01 ,37,4.6,26.902328,75.794257,26.912328,75.804257,5/3/2022,11:25:00,11:30:00,conditions Fog,High ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 30,2.1289
0x2046 ,BANGRES010DEL02 ,23,4.8,12.933298,77.614293,12.953298,77.634293,3/4/2022,8:20:00,8:25:00,conditions Cloudy,Low ,2,Snack ,scooter ,1,No ,Urban ,(min) 18,6.6033
0x204f ,JAPRES08DEL03 ,35,4.8,26.910262,75.783013,26.940262,75.813013,3/4/2022,19:50:00,20:00:00,conditions Windy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 34,5.5592
0x90e3 ,SURRES01DEL01 ,23,4.7,21.186438,72.794115,21.196438,72.804115,28-03-2022,11:50:00,12:05:00,conditions Stormy,High ,2,Meal ,scooter ,0,No ,Urban ,(min) 10,2.2064
0x1d0e ,PUNERES17DEL03 ,25,4.6,18.530963,73.828972,18.560963,73.858972,3/3/2022,19:20:00,19:25:00,conditions Windy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 13,6.6802
0xa341 ,SURRES01DEL03 ,27,4.8,21.186438,72.794115,21.216438,72.824115,5/3/2022,22:50:00,22:55:00,conditions Fog,Low ,0,Meal ,motorcycle ,0,No ,Urban ,(min) 15,5.5916
0x763f ,INDORES18DEL02 ,33,4.4,22.753839,75.897429,22.833838,75.977429,6/4/2022,20:00:00,20:10:00,conditions Stormy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 39,15.5286
0x5bf5 ,MYSRES11DEL03 ,25,5,12.323225,76.630028,12.413225,76.720028,27-03-2022,20:50:00,21:00:00,conditions Fog,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 47,17.9814
0xac2d ,COIMBRES07DEL01 ,30,4.3,10.96185,76.971082,11.00185,77.011082,5/4/2022,13:50:00,14:05:00,conditions Sandstorms,High ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 33,9.8819
0x5ef9 ,MYSRES20DEL02 ,22,5,12.337978,76.616792,12.417978,76.696792,18-03-2022,18:10:00,18:25:00,conditions Windy,Medium ,1,Buffet ,motorcycle ,0,No ,Urban ,(min) 16,16.3966
0xd031 ,KOCRES03DEL03 ,33,4.6,10.020683,76.310631,10.080683,76.370631,13-02-2022,17:30:00,17:40:00,conditions Sunny,Medium ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 17,16.9246
0xb9fa ,BANGRES06DEL01 ,27,5,12.979096,77.640625,12.989096,77.650625,15-03-2022,10:15:00,10:25:00,conditions Cloudy,Low ,2,Snack ,scooter ,NaN ,No ,Urban ,(min) 10,1.7801
0x7418 ,BANGRES13DEL01 ,20,4.6,12.935662,77.61413,12.975662,77.65413,3/3/2022,12:45:00,13:00:00,conditions Sandstorms,High ,0,Drinks ,motorcycle ,0,No ,Urban ,(min) 22,8.619
0x97f6 ,PUNERES03DEL01 ,20,4.9,18.554382,73.798206,18.594382,73.838206,11/3/2022,15:20:00,15:30:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 28,9.7518
0x3ef5 ,COIMBRES18DEL01 ,35,5,11.02091,76.940432,11.06091,76.980432,5/4/2022,12:30:00,12:40:00,conditions Cloudy,High ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 31,9.6985
0xd6fe ,AGRRES12DEL01 ,33,5,27.165108,78.015053,27.235108,78.085053,14-02-2022,19:55:00,20:10:00,conditions Windy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 28,16.1685
0x45f4 ,PUNERES05DEL01 ,20,4.9,18.543626,73.905101,18.653626,74.015101,29-03-2022,17:15:00,17:25:00,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 30,23.8866
0x5fde ,HYDRES16DEL03 ,35,4.7,17.440827,78.393391,17.530827,78.483391,8/3/2022,21:00:00,21:05:00,conditions Stormy,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 29,25.0257
0x30b9 ,VADRES010DEL03 ,20,4.7,22.310329,73.169083,22.340329,73.199083,13-03-2022,19:10:00,19:20:00,conditions Stormy,Jam ,2,Drinks ,motorcycle ,1,No ,Urban ,(min) 22,6.8977
0xbb12 ,INDORES17DEL01 ,22,4.9,22.761226,75.887522,22.771226,75.897522,1/4/2022,8:20:00,8:30:00,conditions Fog,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 15,3.0448
0x9ab0 ,MUMRES17DEL03 ,36,4.9,19.121999,72.908493,19.211999,72.998493,4/3/2022,17:50:00,18:00:00,conditions Sandstorms,Medium ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,(min) 48,18.7089
0x9f52 ,CHENRES18DEL01 ,34,4.3,12.981615,80.231598,13.051615,80.301598,10/3/2022,23:55:00,0:00:00,conditions Fog,Low ,0,Meal ,motorcycle ,2,No ,Urban ,(min) 38,12.7773
0xa619 ,PUNERES09DEL01 ,25,4.7,18.536562,73.896485,18.606562,73.966485,6/3/2022,23:10:00,23:15:00,conditions Cloudy,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 28,15.2412
0x9b0e ,VADRES01DEL01 ,21,4.8,22.307898,73.167788,22.317898,73.177788,7/3/2022,11:00:00,11:10:00,conditions Sunny,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 17,2.912
0x119d ,INDORES010DEL03 ,37,5,22.75004,75.902847,22.81004,75.962847,30-03-2022,22:30:00,22:35:00,conditions Sunny,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 19,14.5747
0x7a4c ,CHENRES02DEL01 ,29,4.7,13.086438,80.220672,13.196438,80.330672,20-03-2022,19:45:00,20:00:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,NaN ,(min) 27,23.1758
0xd92e ,KNPRES16DEL02 ,36,4.9,26.482581,80.315628,26.562581,80.395628,12/2/2022,22:30:00,22:45:00,conditions Stormy,Low ,1,Meal ,motorcycle ,1,No ,Urban ,(min) 23,16.834
0x4bc9 ,BANGRES13DEL01 ,23,4.7,12.935662,77.61413,13.005662,77.68413,14-03-2022,23:40:00,23:50:00,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 19,13.4544
0x133b ,COIMBRES04DEL02 ,28,4.5,11.024839,77.007003,11.154839,77.137003,6/4/2022,18:55:00,19:10:00,conditions Stormy,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 26,28.7014
0xabba ,BANGRES17DEL01 ,31,4.8,12.972532,77.608179,12.982532,77.618179,1/4/2022,11:35:00,11:45:00,conditions Sunny,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 22,2.3239
0x17d0 ,PUNERES20DEL02 ,39,4.7,18.592718,73.773572,18.642718,73.823572,5/3/2022,22:10:00,22:25:00,conditions Fog,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 19,10.2948
0x92ae ,HYDRES010DEL01 ,33,4.9,17.428294,78.404423,17.468294,78.444423,26-03-2022,15:20:00,15:35:00,conditions Fog,Medium ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 18,13.1764
0x3d32 ,CHENRES17DEL01 ,33,4.4,13.045479,80.23311,13.115479,80.30311,23-03-2022,21:25:00,21:40:00,conditions Windy,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 37,12.8686
0x35d9 ,PUNERES17DEL01 ,22,4.9,18.530963,73.828972,18.570963,73.868972,5/3/2022,12:30:00,12:45:00,conditions Cloudy,High ,0,Meal ,motorcycle ,0,No ,Urban ,(min) 25,8.2892
0xf8d ,BANGRES02DEL02 ,27,4.8,12.970221,77.645396,13.100221,77.775396,12/3/2022,17:50:00,18:00:00,conditions Cloudy,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 32,23.9108
0x513a ,CHENRES20DEL02 ,31,4.8,12.975996,80.221898,12.995996,80.241898,3/3/2022,11:55:00,12:05:00,conditions Cloudy,High ,2,Buffet ,electric_scooter ,1,No ,Urban ,(min) 26,3.9967
0xa5fc ,MUMRES06DEL02 ,37,4.4,19.055831,72.833984,19.105831,72.883984,5/4/2022,19:35:00,19:50:00,conditions Sandstorms,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 32,10.1274
0x731f ,MUMRES20DEL02 ,24,4.8,19.103249,72.846749,19.233249,72.976749,4/3/2022,18:00:00,18:10:00,conditions Stormy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 29,28.8845
0x42da ,SURRES06DEL02 ,23,4.5,21.185047,72.80859,21.235047,72.85859,17-03-2022,21:40:00,21:50:00,conditions Windy,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 23,10.3865
